-40	1.0	1.0	0.3606806666711524
-10	0.9921433723851454	0.9565143749232577	0.3691560029634552
-9	0.9873392035420242	0.9381164658211861	0.37255495429880325
-8	0.9799658731935428	0.9140140258555667	0.37689715095040865
-7	0.9693514414347189	0.883068483923591	0.3824442145881134
-6	0.9537105191154889	0.8439562314722237	0.3893247389915458
-5	0.9317562868442654	0.7956449262397165	0.3978353205063189
-4	0.9008596870880282	0.7360464207405848	0.408455303074304
-3	0.858068701340696	0.6647703204757144	0.4213659576911003
-2	0.8009914185508544	0.5832137662474346	0.4365650165123884
-1	0.7281325771708579	0.49479395884860283	0.45361640407390047
0	0.6409895281446658	0.4040961672718343	0.47226578406739717
1	0.5424855359052807	0.31613891139995437	0.49189286841986557
2	0.4395357062905753	0.2343952147906471	0.5140710916260715
3	0.3371175285426461	0.16522814292480134	0.535115427894581
4	0.24153615401835685	0.10944337911557825	0.5545818139244012
5	0.15936238589160012	0.06811491518882984	0.5689512290423415
6	0.09515175484416585	0.0390136855584206	0.5791169546820477
7	0.04962833619381638	0.020297033801680436	0.5797326824732683
8	0.021731363331094693	0.009390573418232209	0.5662676216093593
9	0.007196129642066513	0.003646357592660808	0.5268250933260493
