-40	0.9995927809225325	0.9962730002723688	0.3950858228229974
-10	0.9315146346576837	0.8099752208008799	0.4281257918209888
-9	0.9200913222538475	0.7870274502637814	0.4321461011631993
-8	0.9070610935218054	0.7623674457416498	0.4364630742099617
-7	0.8923141130192843	0.7363120108854992	0.4409897986089946
-6	0.875688310396168	0.7087812508493454	0.4457526248012254
-5	0.8566478336726826	0.6794147829752735	0.4507811207173644
-4	0.8356976913592091	0.6486286896285317	0.45613711021148495
-3	0.8126110347131167	0.6166726479855986	0.4617260195727851
-2	0.787078078750342	0.5831556960641842	0.4676858544645939
-1	0.7594839048969337	0.5484926440186136	0.47406206076812196
0	0.729824391214586	0.5130966365634576	0.48076687063789275
1	0.6981996368430217	0.4769745667688098	0.48793525884554445
2	0.6638036251736722	0.4402139396150868	0.49535395554952155
3	0.6275119127570438	0.40379759586832153	0.5028846342778205
4	0.5892738281791338	0.3676799903774592	0.5105903590271585
5	0.5500533009263701	0.33200437409246547	0.5188802194630677
6	0.5102227268043252	0.29789896679124694	0.5271688929821087
7	0.4700138937748071	0.2651586418107494	0.535719976168943
8	0.42976597339928435	0.23415199335211964	0.5443729862289964
9	0.38997548157386974	0.20523991295764174	0.5529492319610029
40	9.427157177325075e-05	9.715065232615093e-07	0.9844155844155844
