-40	0.9999512118853959	0.9992926044644195	0.3944484151474931
-10	0.9248421759570181	0.798802942045588	0.4297671047779988
-9	0.9106605406135292	0.7725365514872434	0.4341793748236478
-8	0.8939142068289146	0.743097521328327	0.43917086816934126
-7	0.874650612427644	0.7109212946712289	0.44471510108686835
-6	0.8518117340212706	0.6757339992008202	0.4507244102823382
-5	0.8255084375366444	0.6380949451012072	0.4571558644602111
-4	0.7951000103048458	0.5976958178379007	0.4640809088159113
-3	0.7609213953471845	0.5546545629290459	0.471748700312859
-2	0.7225853081326553	0.5098086189976944	0.47988332750246165
-1	0.6809167403996148	0.4639090068485427	0.4886123127967064
0	0.6358314056164963	0.41754249329053306	0.4978092353112436
1	0.5872940185700427	0.3717318896437983	0.5070101586476733
2	0.5370399152870611	0.32673034275097107	0.5169003077440834
3	0.48613994691227735	0.28329965251293465	0.5276420672802501
4	0.4337153943735542	0.24194139386898425	0.5385192208506157
5	0.3805275370352603	0.2032723809369602	0.5492650030671888
6	0.3294184868933022	0.1686492994454895	0.5597622685564662
7	0.28035971018509637	0.13726899107312726	0.5707277041152174
8	0.23335852690453093	0.10988527548860128	0.5802571007992762
9	0.19016487753223818	0.08671021868727494	0.5880741032144066
