-40	1.0	1.0	0.431659012912798
-10	0.9445642254447567	0.8720007739341529	0.45454515106858107
-9	0.930105464766311	0.8469518210043391	0.45794907122496653
-8	0.9126129338053821	0.8181430151645381	0.4618290476719946
-7	0.8917090211620471	0.7855280691990685	0.4661835843023806
-6	0.8663975048849312	0.7483406182011665	0.47108963688037586
-5	0.8363326672691646	0.7069939727751652	0.47645446957102794
-4	0.8007464893443552	0.6602897894378187	0.4826593167877764
-3	0.7596143737200375	0.6096496406468516	0.4894191587337201
-2	0.7129831659881656	0.5553781035105037	0.49688816698731386
-1	0.6612664892338052	0.4986514728934347	0.5049981748318012
0	0.6051834716591078	0.4407822475664395	0.5136777201399166
1	0.545923300361775	0.3826179704746247	0.5232794847361864
2	0.4860762463829399	0.3266848137215974	0.5337270839421674
3	0.424663996882488	0.2729470147456781	0.5448204702716215
4	0.3629692090418902	0.22350153112453802	0.555432104639348
5	0.30262832790256117	0.17880876863142822	0.5656027049977995
6	0.24527218808988827	0.139554466944879	0.5748476424867026
7	0.19325608647226436	0.10673578919224344	0.5821008327110685
8	0.1478640068319943	0.07946923850939007	0.588717669390113
9	0.10946026692314283	0.057493675905505616	0.5942663026557343
