-40	0.9982509873503083	0.9923412199137085	0.4362689320164369
-10	0.8987004286578946	0.785192704820132	0.4682339498833102
-9	0.8867189292120268	0.7656463599314728	0.4711698915427168
-8	0.8735883170686544	0.7452130312226086	0.4741936896958743
-7	0.859177452207823	0.7237381444822375	0.4773379569490278
-6	0.8433378106111484	0.7012307147675247	0.48057839993876666
-5	0.8263681262039594	0.6777804886735056	0.4839956495762481
-4	0.8080201035301401	0.6532541326542274	0.4875936856737709
-3	0.788378423942934	0.6278056043251012	0.49137372685041636
-2	0.767580639366327	0.6019079390441807	0.4952208654668948
-1	0.7448603614434522	0.5750724314130092	0.4991111540755778
0	0.720882355379781	0.5475444865962152	0.5031939789120707
1	0.6958290564275192	0.5193511922891495	0.5075663080616378
2	0.6695904396299889	0.49049012463210223	0.5122487844245656
3	0.6423574249572309	0.46115597909314693	0.5172812131174759
4	0.6140726369231705	0.4316206106744443	0.5225621881245006
5	0.5845433038441022	0.4020084016505634	0.5279961186071571
6	0.5539662324812686	0.3729793009822479	0.5332818781616563
7	0.5224849997374436	0.34407171222831906	0.5387943750250268
8	0.4908132615863382	0.3159258958048623	0.5444572595684982
9	0.4589585907077139	0.28870442040783567	0.5501558564351696
40	0.0002041859783819339	0.00016822436861378082	0.48287581699346405
