-40	0.9960293178784336	0.983367857387749	0.4379557440128386
-10	0.8480438994326017	0.7103814442908271	0.47873138636296975
-9	0.8324172049073176	0.6883129670647431	0.4819663211991654
-8	0.81539829808168	0.6652536627656346	0.48531725616635335
-7	0.7966979246988202	0.6410136836448471	0.48879403531421983
-6	0.7765951684092122	0.6159150841148421	0.49238907261935866
-5	0.7551003656443549	0.5897738634569661	0.4962139074844899
-4	0.7323114637658329	0.5627863968315476	0.5002624031186672
-3	0.7079902550113728	0.5348422072644564	0.5045504774538291
-2	0.6822496110019429	0.5060295530158183	0.509135074186204
-1	0.6547063099215924	0.47673701706854366	0.5137379383810506
0	0.6263958466338886	0.44717930236427317	0.5186829782257758
1	0.5967616844514091	0.41716456253318857	0.5239269390438047
2	0.5662500587297244	0.38724696844783146	0.5293953069664784
3	0.5350496784374853	0.3578889032406898	0.5349132990301013
4	0.5031329889698668	0.32833561101729286	0.5410479289021084
5	0.47060238732875104	0.2996028803532882	0.5471840659230306
6	0.4376886467842367	0.27161267997557004	0.553512905363464
7	0.40472676168445143	0.24504590184324962	0.5595930102590029
8	0.3715949611278318	0.21924514842685658	0.5659528962905155
9	0.3393260591387597	0.19486347982269678	0.5725850857415612
40	9.700768599358256e-06	1.8370305167126722e-05	0.28888888888888886
